"species_name_acc","taxon_name","scientificName","taxonIdentificationNotes","database","year","basisOfRecord","establishmentMeans","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geolocationNotes","county","stateProvince","country","countryCode","locationNotes","datasetName","publisher","nativeDatabaseID","references","informationWithheld","issue","taxon_name_full","list","unique_id","lat_round","long_round"
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",37.724046,-93.033156,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-59-20038-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778279,37.724,-93.0332
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",37.770668,-92.488131,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-105-20228-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778281,37.7707,-92.4881
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",37.440784,-93.264417,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-167-20113-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778283,37.4408,-93.2644
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",37.630215,-92.144369,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-169-20041-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778284,37.6302,-92.1444
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",37.980989,-93.580089,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-185-20036-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778290,37.981,-93.5801
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",39.209213,-91.982942,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-4-7-20129-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778295,39.2092,-91.9829
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",38.673396,-93.517895,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-4-101-20177-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778321,38.6734,-93.5179
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","CUT",40.322541,-93.522184,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-4-129-20206-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778342,40.3225,-93.5222
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2018","OBSERVATION","DEAD",39.781658,-91.020001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-3-1-20150-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063624,39.7817,-91.02
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",36.460957,-91.142958,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-121-29-5",NA,NA,NA,"Quercus imbricaria","desiderata",2424170,36.461,-91.143
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.673939,-92.804112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-7-20126-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023786,40.6739,-92.8041
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.85528,-92.255372,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-51-20076-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023796,40.8553,-92.2554
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.963891,-91.948807,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-101-20053-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023798,40.9639,-91.9488
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.909548,-93.536775,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-117-20013-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023802,40.9095,-93.5368
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",41.130205,-92.824542,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-135-20053-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023805,41.1302,-92.8245
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.960353,-92.281466,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-179-20029-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023809,40.9604,-92.2815
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.702276,-93.465554,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-185-20058-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023810,40.7023,-93.4656
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.474034,-89.13271,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-181-20007-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063516,37.474,-89.1327
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.81971,-88.986677,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-199-20049-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063517,37.8197,-88.9867
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.653063,-88.534025,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-25-20090-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063518,38.6531,-88.534
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.54696,-89.228883,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-27-20004-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063519,38.547,-89.2289
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.407371,-88.9572,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-81-20130-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063520,38.4074,-88.9572
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.085466,-89.851361,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-117-20093-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063526,39.0855,-89.8514
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.532158,-88.838948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-121-20131-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063531,38.5322,-88.8389
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.42563,-89.887984,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-163-20003-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063533,38.4256,-89.888
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.57568,-88.586582,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-191-20040-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063534,38.5757,-88.5866
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.514104,-88.280663,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-191-20076-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063536,38.5141,-88.2807
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.92835,-90.978596,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-1-20066-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063538,39.9284,-90.9786
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.845077,-91.339658,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-1-20167-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063540,39.8451,-91.3397
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.576657,-87.873756,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-45-20093-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063542,39.5767,-87.8738
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.575985,-89.878547,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-57-20023-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063544,40.576,-89.8785
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.511202,-90.324499,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-57-20127-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063546,40.5112,-90.3245
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.31012,-91.151609,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-67-20001-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063548,40.3101,-91.1516
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.237265,-91.207884,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-67-20148-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063549,40.2373,-91.2079
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.312816,-90.786054,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-109-20001-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063556,40.3128,-90.7861
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.752429,-89.655794,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-143-20026-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063557,40.7524,-89.6558
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.704808,-89.911753,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-143-20033-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063558,40.7048,-89.9118
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.721796,-90.919275,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-149-20103-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063560,39.7218,-90.9193
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.264416,-90.867131,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-169-20009-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063562,40.2644,-90.8671
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.285387,-87.892229,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-183-20132-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063564,40.2854,-87.8922
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.875684,-89.456381,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-203-20006-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063568,40.8757,-89.4564
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.152492,-87.25356,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-153-20138-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121816,39.1525,-87.2536
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.191033,-86.058937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-61-20200-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121820,38.191,-86.0589
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.449672,-86.127266,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2-175-20024-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121826,38.4497,-86.1273
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.579002,-90.214407,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-123-20030-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778091,37.579,-90.2144
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.558039,-90.497327,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-123-20076-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778092,37.558,-90.4973
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",36.565872,-91.255656,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-149-20137-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778097,36.5659,-91.2557
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.647468,-90.482694,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-187-20005-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778100,37.6475,-90.4827
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.924345,-90.560594,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-187-20122-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778102,37.9243,-90.5606
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.063585,-90.62563,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-223-20026-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778103,37.0636,-90.6256
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.804927,-93.642589,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-39-20063-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778104,37.8049,-93.6426
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.171783,-91.713821,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-125-20082-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778113,38.1718,-91.7138
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.264997,-92.675544,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-131-20089-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778114,38.265,-92.6755
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.193585,-92.623121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-1-20007-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778116,40.1936,-92.6231
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.114794,-92.751927,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-1-20015-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778117,40.1148,-92.7519
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.20172,-92.783735,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-1-20063-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778121,40.2017,-92.7837
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.818687,-94.321634,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-37-20030-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778127,38.8187,-94.3216
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.610368,-94.134892,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-37-20128-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778131,38.6104,-94.1349
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.330133,-92.920289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-41-20017-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778133,39.3301,-92.9203
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.422057,-94.462332,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-47-20034-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778136,39.4221,-94.4623
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.999534,-92.998607,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-53-20018-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778141,38.9995,-92.9986
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.378335,-94.307826,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-75-20015-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778143,40.3783,-94.3078
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.322463,-94.034613,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-81-20184-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778145,40.3225,-94.0346
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.504638,-93.783687,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-83-20082-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778146,38.5046,-93.7837
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.072448,-94.238365,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-95-20054-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778148,39.0724,-94.2384
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.172532,-93.896633,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-107-20202-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778167,39.1725,-93.8966
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.920789,-90.978688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-113-20069-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778168,38.9208,-90.9787
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.885579,-91.812006,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-127-20039-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778180,39.8856,-91.812
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.288453,-93.40023,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-129-20026-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778184,40.2885,-93.4002
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.52258,-92.20502,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-137-20038-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778186,39.5226,-92.205
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.60701,-93.292052,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-159-20050-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778207,38.607,-93.2921
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.505677,-92.84669,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-171-20087-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778208,40.5057,-92.8467
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.601276,-91.242092,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-173-20201-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778218,39.6013,-91.2421
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.472425,-92.345571,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-175-20202-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778219,39.4724,-92.3456
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.969953,-93.321951,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-195-20127-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778224,38.97,-93.322
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.315175,-92.284598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-199-20023-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778227,40.3152,-92.2846
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.714762,-91.847474,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-205-20068-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778229,39.7148,-91.8475
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.036887,-91.743916,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-27-20181-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778247,39.0369,-91.7439
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.58277,-89.730499,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-31-20016-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778251,37.5828,-89.7305
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.470004,-90.823985,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-71-20059-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778253,38.47,-90.824
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.252024,-90.616489,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-99-20045-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778255,38.252,-90.6165
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",37.680687,-90.011316,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-157-20017-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778257,37.6807,-90.0113
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.639484,-90.618455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-189-20221-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778259,38.6395,-90.6185
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.837134,-91.152731,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-219-20031-29",NA,NA,NA,"Quercus imbricaria","desiderata",3778263,38.8371,-91.1527
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",39.068642,-83.982075,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-1-15-3702-39",NA,NA,NA,"Quercus imbricaria","desiderata",4326003,39.0686,-83.9821
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.591267,-80.95637,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-19-4340-39",NA,NA,NA,"Quercus imbricaria","desiderata",4326010,40.5913,-80.9564
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.566147,-81.131175,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-19-5024-39",NA,NA,NA,"Quercus imbricaria","desiderata",4326012,40.5661,-81.1312
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.519266,-81.149295,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-19-5032-39",NA,NA,NA,"Quercus imbricaria","desiderata",4326015,40.5193,-81.1493
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.380693,-82.070559,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-3-31-4127-39",NA,NA,NA,"Quercus imbricaria","desiderata",4326016,40.3807,-82.0706
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.66664,-79.89417,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-3-392-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472654,40.6666,-79.8942
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.64421,-79.38584,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-5-1373-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472660,40.6442,-79.3858
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",41.04433,-80.01021,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-19-1598-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472661,41.0443,-80.0102
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",40.46455,-78.98401,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-63-1646-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472662,40.4646,-78.984
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",41.30833,-80.42988,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-85-328-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472663,41.3083,-80.4299
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",41.0128,-79.36236,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-6-31-1287-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472664,41.0128,-79.3624
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","UNKNOWN",38.785178,-81.973679,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-4-53-1280-54",NA,NA,NA,"Quercus imbricaria","desiderata",5455009,38.7852,-81.9737
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2017","OBSERVATION","CUT",36.294817,-92.070245,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-5-49-40-5",NA,NA,NA,"Quercus imbricaria","desiderata",2424169,36.2948,-92.0702
